STATE,DISTRICT,Rainfall (mm)_C,Rainfall (mm)_NC,Rainfall (mm)_PQ,Rainfall (mm)_Total,Total Geographical Area (ha)_Recharge Worthy Area (ha)_C,Total Geographical Area (ha)_Recharge Worthy Area (ha)_NC,Total Geographical Area (ha)_Recharge Worthy Area (ha)_PQ,Total Geographical Area (ha)_Recharge Worthy Area (ha)_Total,Total Geographical Area (ha)_Hilly Area_Total,Total Geographical Area (ha)_Total_Total,Ground Water Recharge (ham)_Rainfall Recharge_C,Ground Water Recharge (ham)_Rainfall Recharge_NC,Ground Water Recharge (ham)_Rainfall Recharge_PQ,Ground Water Recharge (ham)_Rainfall Recharge_Total,Ground Water Recharge (ham)_Canals_C,Ground Water Recharge (ham)_Canals_NC,Ground Water Recharge (ham)_Canals_PQ,Ground Water Recharge (ham)_Canals_Total,Ground Water Recharge (ham)_Surface Water Irrigation_C,Ground Water Recharge (ham)_Surface Water Irrigation_NC,Ground Water Recharge (ham)_Surface Water Irrigation_PQ,Ground Water Recharge (ham)_Surface Water Irrigation_Total,Ground Water Recharge (ham)_Ground Water Irrigation_C,Ground Water Recharge (ham)_Ground Water Irrigation_NC,Ground Water Recharge (ham)_Ground Water Irrigation_PQ,Ground Water Recharge (ham)_Ground Water Irrigation_Total,Ground Water Recharge (ham)_Tanks and Ponds_C,Ground Water Recharge (ham)_Tanks and Ponds_NC,Ground Water Recharge (ham)_Tanks and Ponds_PQ,Ground Water Recharge (ham)_Tanks and Ponds_Total,Ground Water Recharge (ham)_Water Conservation Structure_C,Ground Water Recharge (ham)_Water Conservation Structure_NC,Ground Water Recharge (ham)_Water Conservation Structure_PQ,Ground Water Recharge (ham)_Water Conservation Structure_Total,Ground Water Recharge (ham)_Pipelines_C,Ground Water Recharge (ham)_Pipelines_NC,Ground Water Recharge (ham)_Pipelines_PQ,Ground Water Recharge (ham)_Pipelines_Total,Ground Water Recharge (ham)_Sewages and Flash Flood Channels_C,Ground Water Recharge (ham)_Sewages and Flash Flood Channels_NC,Ground Water Recharge (ham)_Sewages and Flash Flood Channels_PQ,Ground Water Recharge (ham)_Sewages and Flash Flood Channels_Total,Ground Water Recharge (ham)_C_Total,Ground Water Recharge (ham)_NC_Total,Ground Water Recharge (ham)_PQ_Total,Ground Water Recharge (ham)_Total_Total,Inflows and Outflows (ham)_Base Flow_C,Inflows and Outflows (ham)_Base Flow_NC,Inflows and Outflows (ham)_Base Flow_PQ,Inflows and Outflows (ham)_Base Flow_Total,Inflows and Outflows (ham)_Stream Recharges_C,Inflows and Outflows (ham)_Stream Recharges_NC,Inflows and Outflows (ham)_Stream Recharges_PQ,Inflows and Outflows (ham)_Stream Recharges_Total,Inflows and Outflows (ham)_Lateral Flows_C,Inflows and Outflows (ham)_Lateral Flows_NC,Inflows and Outflows (ham)_Lateral Flows_PQ,Inflows and Outflows (ham)_Lateral Flows_Total,Inflows and Outflows (ham)_Vertical Flows_C,Inflows and Outflows (ham)_Vertical Flows_NC,Inflows and Outflows (ham)_Vertical Flows_PQ,Inflows and Outflows (ham)_Vertical Flows_Total,Inflows and Outflows (ham)_Evaporation_C,Inflows and Outflows (ham)_Evaporation_NC,Inflows and Outflows (ham)_Evaporation_PQ,Inflows and Outflows (ham)_Evaporation_Total,Inflows and Outflows (ham)_Transpiration_C,Inflows and Outflows (ham)_Transpiration_NC,Inflows and Outflows (ham)_Transpiration_PQ,Inflows and Outflows (ham)_Transpiration_Total,Inflows and Outflows (ham)_Evapotranspiration_C,Inflows and Outflows (ham)_Evapotranspiration_NC,Inflows and Outflows (ham)_Evapotranspiration_PQ,Inflows and Outflows (ham)_Evapotranspiration_Total,Inflows and Outflows (ham)_C_Total,Inflows and Outflows (ham)_NC_Total,Inflows and Outflows (ham)_PQ_Total,Inflows and Outflows (ham)_Total_Total,Annual Ground water Recharge (ham)_Total_C,Annual Ground water Recharge (ham)_Total_NC,Annual Ground water Recharge (ham)_Total_PQ,Annual Ground water Recharge (ham)_Total_Total,Environmental Flows (ham)_Total_C,Environmental Flows (ham)_Total_NC,Environmental Flows (ham)_Total_PQ,Environmental Flows (ham)_Total_Total,Annual Extractable Ground water Resource (ham)_Total_C,Annual Extractable Ground water Resource (ham)_Total_NC,Annual Extractable Ground water Resource (ham)_Total_PQ,Annual Extractable Ground water Resource (ham)_Total_Total,Ground Water Extraction for all uses (ha.m)_Domestic_C,Ground Water Extraction for all uses (ha.m)_Domestic_NC,Ground Water Extraction for all uses (ha.m)_Domestic_PQ,Ground Water Extraction for all uses (ha.m)_Domestic_Total,Ground Water Extraction for all uses (ha.m)_Industrial_C,Ground Water Extraction for all uses (ha.m)_Industrial_NC,Ground Water Extraction for all uses (ha.m)_Industrial_PQ,Ground Water Extraction for all uses (ha.m)_Industrial_Total,Ground Water Extraction for all uses (ha.m)_Irrigation_C,Ground Water Extraction for all uses (ha.m)_Irrigation_NC,Ground Water Extraction for all uses (ha.m)_Irrigation_PQ,Ground Water Extraction for all uses (ha.m)_Irrigation_Total,Ground Water Extraction for all uses (ha.m)_C_Total,Ground Water Extraction for all uses (ha.m)_NC_Total,Ground Water Extraction for all uses (ha.m)_PQ_Total,Ground Water Extraction for all uses (ha.m)_Total_Total,Stage of Ground Water Extraction (%)_Total_C,Stage of Ground Water Extraction (%)_Total_NC,Stage of Ground Water Extraction (%)_Total_PQ,Stage of Ground Water Extraction (%)_Total_Total,Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham)_Total_C,Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham)_Total_NC,Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham)_Total_PQ,Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham)_Total_Total,Net Annual Ground Water Availability for Future Use (ham)_Total_C,Net Annual Ground Water Availability for Future Use (ham)_Total_NC,Net Annual Ground Water Availability for Future Use (ham)_Total_PQ,Net Annual Ground Water Availability for Future Use (ham)_Total_Total,Quality Tagging_Major Parameter Present_C,Quality Tagging_Major Parameter Present_NC,Quality Tagging_Major Parameter Present_PQ,Quality Tagging_Other Parameters Present_C,Quality Tagging_Other Parameters Present_NC,Quality Tagging_Other Parameters Present_PQ,Additional Potential Resources Under Specific Conditions(ham)_Other Parameters Present_Waterlogged and shallow water Table,Additional Potential Resources Under Specific Conditions(ham)_Other Parameters Present_Flood Prone,Additional Potential Resources Under Specific Conditions(ham)_Other Parameters Present_Spring Discharge,Coastal Areas_Other Parameters Present_C,Coastal Areas_Other Parameters Present_NC,Coastal Areas_Other Parameters Present_PQ,Coastal Areas_Other Parameters Present_Total,In-Storage Unconfined Ground Water Resources(ham)_Other Parameters Present_Fresh,In-Storage Unconfined Ground Water Resources(ham)_Other Parameters Present_Saline,Total Ground Water Availability in Unconfined Aquifier (ham)_Other Parameters Present_Fresh,Total Ground Water Availability in Unconfined Aquifier (ham)_Other Parameters Present_Saline,Dynamic Confined Ground Water Resources(ham)_Other Parameters Present_Fresh,Dynamic Confined Ground Water Resources(ham)_Other Parameters Present_Saline,In-Storage Confined Ground Water Resources(ham)_Other Parameters Present_Fresh,In-Storage Confined Ground Water Resources(ham)_Other Parameters Present_Saline,Total Confined Ground Water Resources (ham)_Other Parameters Present_Fresh,Total Confined Ground Water Resources (ham)_Other Parameters Present_Saline,Dynamic Semi Confined Ground Water Resources (ham)_Other Parameters Present_Fresh,Dynamic Semi Confined Ground Water Resources (ham)_Other Parameters Present_Saline,In-Storage Semi Confined Ground Water Resources (ham)_Other Parameters Present_Fresh,In-Storage Semi Confined Ground Water Resources (ham)_Other Parameters Present_Saline,Total Semi-Confined Ground Water Resources (ham)_Other Parameters Present_Fresh,Total Semi-Confined Ground Water Resources (ham)_Other Parameters Present_Saline,Total Ground Water Availability in the area (ham)_Other Parameters Present_Fresh,Total Ground Water Availability in the area (ham)_Other Parameters Present_Saline,Year,Latitude,Longitude
JHARKHAND,RANCHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,37189.579999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42270.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42270.89,,,,3448.895,,,,38821.996,,,,3574.206,,,,1470.991,,,,7897.875,,,,12943.073,,,,33.33953514394262,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2016,23.184235061391544,85.31781937244202
JHARKHAND,SAHEBGANJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20863.409999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23862.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23862.65,,,,2357.719,,,,21504.931,,,,2422.623,,,,40.549,,,,1147.0,,,,3610.172,,,,16.787647446997155,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2016,,
JHARKHAND,SARAIKELA KHARSAWAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11676.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14106.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14106.04,,,,1271.206,,,,12834.834000000004,,,,2020.103,,,,1118.005,,,,927.25,,,,4065.357,,,,31.674402645176393,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2016,22.85591392111369,85.89614918793502
JHARKHAND,SIMDEGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,29637.480000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32598.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32598.51,,,,2609.949,,,,29988.562,,,,927.586,,,,0.0,,,,1807.0,,,,2734.5859999999993,,,,9.118763347172164,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2016,22.608760391198043,84.5919369193154
JHARKHAND,WEST SINGHBHUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,28495.679999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33170.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33170.41,,,,3030.6810000000005,,,,30139.730000000003,,,,2657.2659999999996,,,,69.75999999999999,,,,1527.5,,,,4254.526,,,,14.116005684191595,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2016,,
KARNATAKA,Bagalkot,510.4750797476946,1139.812807329687,0.0,3421.8807583189846,235729.43,454323.03,0.0,690052.46,0.0,690052.46,4766.531075637569,9965.90595750634,,14732.43703314391,41.61392463577937,0.0,,41.61392463577937,4531.41783769856,32527.071431586948,,37058.48926928551,1029.4311106898049,8464.345049970152,,9493.776160659956,43.701141663674534,113.69614147829446,,157.39728314196898,,,,,,,,,,,,,10412.695090325387,51071.01858054173,,61483.71367086712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10412.695090325387,51071.01858054173,,61483.71367086712,1002.5385953509806,5104.29958061711,,12168.57658130207,9410.156494974408,45966.71899992462,,110073.15541840016,594.438695180094,2947.0134326799844,,8180.690739047106,0.0,0.0,,0.0,4966.235829199754,38610.635713166674,,101647.47101677014,5560.672841803008,41557.654666062386,,109828.19326756489,59.092246178612896,90.40813782278116,,99.77745513889909,2711.6596849330813,6576.613567831942,,21110.48881397181,4508.432768570192,11607.609133387528,,16116.041901957718,,,,,,,,,,,,,,0.0,,55376.875494899024,,,,,,,,,,,,,,55376.875494899024,0.0,2016,16.158606763285025,75.64526070853462
KARNATAKA,Ballari,943.045664250372,732.195078620727,0.0,2456.898210077764,195154.5,494237.0,0.0,689391.5,0.0,689391.5,7345.788107290689,21392.50413329612,,28738.29224058681,596.9923269667368,0.0,,596.9923269667368,11313.15139895234,2273.46417144368,,13586.61557039602,792.3010400218149,4508.397982824097,,5300.699022845912,0.2113342657342657,650.1683947549346,,650.3797290206688,,,,,,,,,,,,,20048.444207497312,28824.53468231883,,48872.97888981614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20048.444207497312,28824.53468231883,,48872.97888981614,1687.369442035353,2846.655872809419,,11159.857913980282,18361.074765461963,25977.878809509413,,105822.16724674506,372.0771040847592,2311.8432179329384,,6868.997467289726,0.0,0.0,,0.0,3595.8690951217586,20593.577175375645,,65970.27860471785,3967.9577116458777,22905.414147307223,,72839.29625912216,21.610705050391665,88.1727654334984,,68.83179408836251,1645.8389687955337,3325.5143724983136,,10635.434590972154,13119.354826253162,4610.363900793372,,17729.718727046533,,,,,,,,,,,,,,0.0,,44338.953574971376,,,,,,,,,,,,,,44338.953574971376,0.0,2016,,
KARNATAKA,Belagavi,711.3096010533953,3439.9509510068992,0.0,11617.223121431149,392479.5,791562.1,0.0,1184041.6,0.0,1184041.6,7969.85157981577,25109.945876848236,,33079.797456664004,32.609041002805206,0.0,,32.609041002805206,6733.028082248527,76786.31592752007,,83519.3440097686,2255.162732398652,20324.703790357424,,22579.86652275608,1301.8936742052508,347.1325467439368,,1649.0262209491875,,,,,,,,,,,,,18292.545109671,122568.09814146966,,140860.6432511407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18292.545109671,122568.09814146966,,140860.6432511407,1779.7610427577374,12127.61416364373,,57201.86553531035,16512.784066913267,110440.48397782592,,519209.57523252006,1421.1847572437036,13447.687029080287,,62869.2429261408,0.0,0.0,,0.0,10773.223085241185,85287.6398944258,,396838.15748843487,12194.413737057255,98735.24408274666,,459707.0065410654,73.8483207171058,89.40131419794444,,88.53977824565209,6385.742318086325,30168.755010700064,,147743.85024713905,2760.4916947336733,18503.47984067412,,21263.971535407793,,,,,,,,,,,,,,0.0,,126953.2680447392,,,,,,,,,,,,,,126953.2680447392,0.0,2016,,
KARNATAKA,Bengaluru (Rural),0.0,550.4425551153435,0.0,1471.4147118658495,0.0,297898.0,0.0,297898.0,0.0,297898.0,,12954.833534970589,,12954.833534970589,,0.0,,,,1786.7871550515445,,1786.7871550515445,,5620.533076903774,,5620.533076903774,,913.119844339934,,913.119844339934,,,,,,,,,,,,,,21275.27300093128,,21275.27300093128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21275.27300093128,,21275.27300093128,,2127.522120789437,,5531.692849678779,,19147.750880141848,,49785.438321238275,,2001.9945662277628,,4460.675013952469,,0.0,,0.0,,30650.44735802059,,73705.98100239004,,32652.44124743621,,78166.65572819355,,170.52885976963535,,157.0070654471831,,2160.8522710732545,,4931.955596537346,,0.0,,0.0,,,,,,,,,,,,,,0.0,,19147.750880141844,,,,,,,,,,,,,,19147.750880141844,0.0,2016,,
KARNATAKA,Bengaluru (Urban),0.0,456.8257696445912,0.0,1101.4175437929607,0.0,51757.0,0.0,51757.0,0.0,51757.0,,2668.8839003883963,,2668.8839003883963,,0.0,,,,217.54153639273423,,217.54153639273423,,913.9902114396187,,913.9902114396187,,212.6821067052198,,212.6821067052198,,,,,,,,,,,,,,4013.0977549259687,,4013.0977549259687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013.0977549259687,,4013.0977549259687,,401.3118574582263,,957.7931776231494,,3611.7858974677424,,8620.103423132918,,542.3291171307168,,1181.6286031391596,,0.0,,0.0,,6093.270056080196,,13930.589255197512,,6635.598428363294,,15112.21486360984,,183.72070263122671,,175.31361425495993,,542.3294495892934,,1181.6299176371058,,0.0,,0.0,,,,,,,,,,,,,,0.0,,3611.7858974677424,,,,,,,,,,,,,,3611.7858974677424,0.0,2016,,
KARNATAKA,Bengaluru South,22.296079790065477,1250.0854343211013,0.0,4196.601000000539,2012.8,315158.860504285,0.0,317171.660504285,0.0,317171.660504285,72.65116375382347,14522.595688305732,,14595.246852059556,33.06600546420287,0.0,,33.06600546420287,298.65669579063587,6666.944121815665,,6965.6008176063015,51.27741495542149,6106.5755809299135,,6157.852995885334,11.187432154897031,664.5211642936551,,675.708596448552,,,,,,,,,,,,,466.8387121189807,27960.636555344965,,28427.475267463953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.8387121189807,27960.636555344965,,28427.475267463953,46.68369155904722,2796.065480650063,,8839.950652047208,420.1550205599335,25164.5710746949,,79559.4401470673,1.7585503324851597,2015.2717939304769,,6713.1123319252665,0.0,0.0,,0.0,205.10965982168597,29247.28022988978,,89231.00255256926,206.86801209943383,31262.555846788484,,95944.11284017244,49.23611571361074,124.23242086659532,,120.59425338189624,7.217104150991223,2730.4829899410133,,9171.311141968856,207.82825658725633,420.210329519245,,628.0385861065014,,,,,,,,,,,,,,0.0,,25584.726095254835,,,,,,,,,,,,,,25584.726095254835,0.0,2016,,
KARNATAKA,Bidar,917.8107988675893,2846.834880696561,0.0,10795.862709921765,12742.3,461093.0,0.0,473835.3000000001,0.0,473835.3000000001,457.11493695584915,14757.242983738364,,15214.357920694212,2.225849018069246,0.0,,2.225849018069246,92.94670439970828,2761.04211155246,,2853.988815952168,261.3083813741904,2397.9433405199993,,2659.25172189419,23.03545833155273,283.4901069330572,,306.5255652646099,,,,,,,,,,,,,836.6313300793698,20199.71854274388,,21036.34987282325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.6313300793698,20199.71854274388,,21036.34987282325,83.6623131632994,2019.9970768206983,,6677.668456276419,752.9690169160705,18179.721465923183,,60098.06511965846,2.0893151559801573,1239.935239093802,,4041.117607621062,0.0,0.0,,0.0,1281.470529724666,13006.226675106862,,44240.65039855497,1283.5606562416333,14246.16716086192,,48281.76969092789,170.46659655382675,78.3629561518064,,80.3383097189507,9.320742763164969,2781.142800180868,,9058.21373899261,50.05615493760145,5599.504859479179,,5649.56101441678,,,,,,,,,,,,,,0.0,,18932.690482839254,,,,,,,,,,,,,,18932.690482839254,0.0,2016,17.95036173076923,77.19459961538462
KARNATAKA,Chamarajanagara,884.2644704694177,7147.2091766934755,0.0,32441.51043142835,61641.0,498566.0,0.0,560207.0,0.0,560207.0,2594.3595834647695,18879.75617360242,,21474.11575706719,314.9808673308076,0.0,,314.9808673308076,3020.3094263946123,7.9337402752842605,,3028.2431666698963,1849.5479909066464,4681.266266316185,,6530.81425722283,66.62112943378197,325.47554734510476,,392.0966767788867,,,,,,,,,,,,,7845.818997530617,23894.431727538995,,31740.250725069614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7845.818997530617,23894.431727538995,,31740.250725069614,759.091578859988,2298.176713596889,,7417.068790977448,7086.72741867063,21596.255013942104,,70913.54094160846,359.87334833402593,3098.567922563337,,9414.161706135736,0.0,0.0,,0.0,7412.728092462021,24405.549985156387,,73759.97068497633,7772.598352668884,27504.092571651603,,83174.037166361,109.6782462973144,127.35584273243448,,117.2893583678864,1478.7826981372282,6543.017527558908,,18752.70349480262,180.02845610925925,1060.350951555253,,1240.3794076645122,,,,,,,,,,,,,,0.0,,28682.982432612735,,,,,,,,,,,,,,28682.982432612735,0.0,2016,,
KARNATAKA,Chikkaballapura,0.0,1160.3249387638764,0.0,3141.273408490834,0.0,352441.0,0.0,352441.0,0.0,352441.0,,14690.736187813463,,14690.736187813463,,0.0,,,,4588.470300099427,,4588.470300099427,,7490.156220264154,,7490.156220264154,,2762.5352417420113,,2762.5352417420113,,,,,,,,,,,,,,29531.89794991906,,29531.89794991906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29531.89794991906,,29531.89794991906,,2953.2117929577244,,6757.735884102525,,26578.68615696133,,60819.253625905774,,2885.948219124952,,6493.834354892667,,0.0,,0.0,,49760.72307398343,,120943.1917089382,,52646.682979473626,,127437.05470825428,,198.07857569996824,,209.53406546569795,,2885.947571578104,,6493.835249978675,,750.2109830837139,,750.2109830837139,,,,,,,,,,,,,,0.0,,26578.686156961332,,,,,,,,,,,,,,26578.686156961332,0.0,2016,,
KARNATAKA,Chikkamagaluru,156.54004122409293,2983.1470662262914,0.0,11966.698928814738,7561.0,705863.0,0.0,713424.0,0.0,713424.0,417.55060427998666,65678.76733512725,,66096.31793940725,1706.7613615914506,0.0,,1706.7613615914506,1062.8743901414907,7649.760259139683,,8712.634649281172,56.88297458832901,7184.176952204212,,7241.059926792542,2.460000431885637,875.4014975241021,,877.8614979559877,,,,,,,,,,,,,3246.5293310331426,81388.10604399526,,84634.6353750284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3246.5293310331426,81388.10604399526,,84634.6353750284,324.6529331033143,8027.878998110258,,30237.8012744637,2921.8763979298287,73360.227045885,,274632.0106109084,95.03354948883288,2700.578132610604,,9228.199945697274,0.0,0.0,,0.0,227.531898353316,30746.424505522704,,96614.40669697971,322.5648353915883,33447.019009733835,,105842.67330338154,11.039646838590706,45.59285099923907,,38.53981663242335,395.2201136339098,4827.232307591657,,15850.257175792884,2299.1243859426027,41670.83797280378,,43969.96235874639,,,,,,,,,,,,,,0.0,,76282.10344381482,,,,,,,,,,,,,,76282.10344381482,0.0,2016,,
KARNATAKA,Chitradurga,25.13203831196283,1351.5442673380824,0.0,4878.6803116887595,884.5999999999999,867700.5,0.0,868585.1000000001,0.0,868585.1000000001,38.88862014868165,33708.633932169774,,33747.522552318456,0.0,0.0,,0.0,12.857475620843951,3666.764363393306,,3679.6218390141503,97.7045139322197,9069.229741011975,,9166.934254944195,0.0,1950.173910839444,,1950.173910839444,,,,,,,,,,,,,149.45060970174532,48394.8019474145,,48544.25255711624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.45060970174532,48394.8019474145,,48544.25255711624,14.94466671420676,4770.430463758555,,17937.180425077462,134.50594298753853,43624.371483655945,,162815.5206289333,7.593109451702103,4474.576400670999,,14865.126701027732,0.0,0.0,,0.0,390.8180557288788,47484.81768899793,,202115.16267258264,398.4114256680869,51959.41797191816,,216980.38526537167,296.20358537243084,119.10639902602374,,133.26762978566612,33.2239504037937,5408.686341043386,,18601.14665627321,0.0,4546.121265764602,,4546.121265764602,,,,,,,,,,,,,,0.0,,43758.877426643485,,,,,,,,,,,,,,43758.877426643485,0.0,2016,14.291022203947367,76.57821957236843
KARNATAKA,Dakshina Kannada,0.0,7721.671739236734,0.0,22637.35347142475,0.0,472833.0,0.0,472833.0,0.0,472833.0,,66790.36994249129,,66790.36994249129,,0.0,,,,226.52727468904476,,226.52727468904476,,5615.3595353414785,,5615.3595353414785,,10.53873768347006,,10.53873768347006,,,,,,,,,,,,,,72642.79549020527,,72642.79549020527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72642.79549020527,,72642.79549020527,,5961.176332234954,,16360.525964621927,,66681.61915797032,,178003.707334787,,3448.4692300535635,,9242.581893053695,,0.0,,0.0,,22492.000963906896,,54682.57777179452,,25940.45371369188,,63925.10173185268,,38.90195535330109,,35.91223053103226,,7551.062753956816,,20234.305082470797,,36672.54251273606,,36672.54251273606,,,,,,,,,,,,,,0.0,,66681.61915797032,,,,,,,,,,,,,,66681.61915797032,0.0,2016,,
KARNATAKA,Davanagere,638.7756941940803,899.596484720068,0.0,3367.4538441330205,132753.8,562073.2999999999,0.0,694827.1000000001,0.0,694827.1000000001,6033.782861207362,25288.66689729309,,31322.449758500457,1370.085449502302,0.0,,1370.085449502302,16040.565730096188,1773.037621992109,,17813.6033520883,2701.2418688453417,8245.799758248482,,10947.041627093822,156.6431492415628,628.345166226422,,784.9883154679848,,,,,,,,,,,,,26302.31905889276,35935.849443760104,,62238.168502652865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26302.31905889276,35935.849443760104,,62238.168502652865,2630.229895230196,3571.0571940714185,,15717.047897932796,23672.089163662567,32364.79224968868,,141904.25301940163,471.4401486281953,2899.8372178093164,,9517.803614722594,0.0,0.0,,0.0,14883.847475381368,44847.25145515335,,172454.0620384099,15355.284706587612,47747.07649014723,,181971.8208973664,64.86662246168994,147.5278324723574,,128.2356356665974,2079.4078353935433,5094.942513393032,,18915.770979648147,7104.896992513936,1186.1369743445514,,8291.033966858487,,,,,,,,,,,,,,0.0,,56036.88141335125,,,,,,,,,,,,,,56036.88141335125,0.0,2016,14.330414586709884,75.91723841166936
KARNATAKA,Dharwad,1001.6667393937888,621.3622616312649,0.0,2026.836316823848,74758.0,346370.0,0.0,421128.0,0.0,421128.0,2923.453456083571,14913.908336242115,,17837.361792325686,0.0,0.0,,0.0,139.2611308798616,7751.7781833165,,7891.039314196361,341.33947606882606,2639.632519438289,,2980.971995507115,50.45558421395547,55.48764111263315,,105.94322532658862,,,,,,,,,,,,,3454.509647246214,25360.80668010954,,28815.31632735575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454.509647246214,25360.80668010954,,28815.31632735575,345.4577907107256,2519.922352567276,,6685.535158542487,3109.051856535488,22840.884327542262,,60493.901399812974,432.76135526750613,991.50470892259,,3034.316689936564,0.0,0.0,,0.0,2132.569208498209,12199.505014638857,,32953.66485549009,2565.330610782956,13190.998446526197,,35987.96646486991,82.51167008972256,57.75169760226871,,59.4902389036214,1920.2387265730165,2180.9823869425645,,8484.13479426771,264.324975356261,8838.136431271398,,9102.46140662766,,,,,,,,,,,,,,0.0,,25949.93618407775,,,,,,,,,,,,,,25949.93618407775,0.0,2016,15.343831376975167,75.13831264108352
KARNATAKA,Gadag,776.5504119451002,845.8477754161446,0.0,2129.734836102901,118152.8,355358.4,0.0,473511.2,0.0,473511.2,3185.9770067061745,12129.465629862996,,15315.442636569172,0.0,0.0,,0.0,383.89871379520787,12200.140566176828,,12584.039279972036,617.8897162139324,5463.10653190119,,6080.9962481151215,33.149263739796694,421.733619865586,,454.88288360538263,,,,,,,,,,,,,4220.914700455111,30214.4463478066,,34435.361048261715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220.914700455111,30214.4463478066,,34435.361048261715,409.2012804157706,2483.4464185420657,,5353.392937591405,3811.71342003934,27730.99992926453,,58431.14369013579,424.6404495932128,1938.604243022096,,4562.587325600807,0.0,0.0,,0.0,2792.942497981742,23842.11884134466,,48497.79819787367,3217.5890436608825,25780.70985192056,,53060.373617944155,84.41319399157963,92.96711232080088,,90.80837763389816,1873.902734148201,3204.452290676744,,8601.485816093891,112.08133545729514,4226.354817194426,,4338.4361526517205,,,,,,,,,,,,,,0.0,,31542.71334930387,,,,,,,,,,,,,,31542.71334930387,0.0,2016,15.507128256880732,75.64861302752294
KARNATAKA,Hassan,449.12085409194094,1149.129936781757,0.0,3645.094356157586,74211.87,567447.66,0.0,641659.53,0.0,641659.53,3126.443889844804,29082.94855686348,,32209.392446708283,1237.0839238897595,0.0,,1237.0839238897595,10679.688427914947,8641.852333957375,,19321.54076187232,892.3771827130552,9367.03402347885,,10259.4112061919,308.2697057143818,1134.4402343803065,,1442.7099400946884,,,,,,,,,,,,,16243.863130076948,48226.27514868001,,64470.13827875696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16243.863130076948,48226.27514868001,,64470.13827875696,1624.3856409735977,4822.615786426879,,16767.64515746737,14619.47748910335,43403.65936225313,,150909.07711400022,209.9144537633045,3265.9158263771187,,8853.92418958155,0.0,0.0,,0.0,4423.199684408727,38140.04097346136,,115599.91958629784,4633.1128145995635,41405.96526245523,,124453.85135642794,31.69137076241515,95.39740628059756,,82.46942711233508,939.059552523138,6221.243886699673,,17654.129675596843,9257.218412989534,11014.259952605067,,20271.4783655946,,,,,,,,,,,,,,0.0,,58023.13685135648,,,,,,,,,,,,,,58023.13685135648,0.0,2016,12.94509875,76.1104955
